"Country","Mountain_range","Locality","Plot","Subplot","Date","Day","Month","Year","Radiation","Phos_P","Glu_P","SOC_P","NT_P","PT_P","K_P","pH_P","Cond_P","Phos_B","Glu_B","SOC_B","NT_B","PT_B","K_B","pH_B","Cond_B","Phos_T","Glu_T","SOC_T","NT_T","PT_T","K_T","pH_T","Cond_T"
"Spain","Central Pyrenees","Cuello Arenas","44","3",2013-08-07,7,8,2013,0.447342741,2.433,1.542,2.714,5.695,0.796,0.017,7.58,101.2,1.549,0.989,2.183,4.832,0.655,0.022,7.96,84.7,1.752327956,1.116194977,2.305134779,5.030497767,0.687431269,0.020849955,7.87259658,88.4951485
"Spain","Central Pyrenees","Cuello Arenas","44","4",2013-08-07,7,8,2013,0.447342741,1.683,1.083,1.864,3.892,0.579,0.025,8.12,81.7,1.036,0.633,2.066,4.118,0.638,0.034,8.28,83.5,1.178347764,0.7320054,2.021557576,4.068277288,0.625019292,0.032019892,8.24479808,83.1039784
"Spain","Central Pyrenees","Cuello Arenas","44","5",2013-08-07,7,8,2013,0.447342741,2.218,1.3965,2.42425,4.984,0.69375,0.017,7.95,91.1,1.3015,0.88925,2.063,4.55,0.6565,0.0225,8.0325,81.7,1.465480188,0.983017504,2.119190933,4.625912664,0.662461628,0.021397445,8.012311488,83.33771308
"Spain","Central Pyrenees","Cuello Arenas","45","1",2013-09-07,7,9,2013,0.572338198,2.048,1.545,2.91,5.917,0.579,0.013,7.47,80.1,1.534,1.095,2.468,5.327,0.658,0.011,7.26,70.3,1.626529766,1.17600855,2.547568398,5.43321121,0.643778499,0.011360038,7.29780399,72.0641862
"Spain","Central Pyrenees","Cuello Arenas","45","2",2013-09-07,7,9,2013,0.572338198,1.998,1.865,4.842,8.054,0.64,0.012,7.51,104.2,1.888,1.267,3.134,6.442,0.643,0.007,7.41,72.8,1.97270209,1.727471362,4.449192452,7.683270628,0.640689943,0.010850095,7.4870019,96.9785966
"Spain","Central Pyrenees","Cuello Arenas","45","3",2013-09-07,7,9,2013,0.572338198,2.699,3.434,4.448,8.911,0.87,0.02,7.03,127.1,1.673,1.383,2.536,5.824,0.651,0.011,7.39,88.1,1.97055026,1.97781051,3.09049912,6.71926087,0.71451219,0.01361009,7.2855964,99.41039
"Spain","Central Pyrenees","Cuello Arenas","45","4",2013-09-07,7,9,2013,0.572338198,2.745,1.613,2.792,6.146,0.813,0.016,7.23,128.9,1.513,1.301,2.376,5.556,0.648,0.008,7.78,93.4,1.93190464,1.40708624,2.51744832,5.7566118,0.7041033,0.01072016,7.592989,105.47071
"Spain","Central Pyrenees","Cuello Arenas","45","5",2013-09-07,7,9,2013,0.572338198,2.3725,2.11425,3.748,7.257,0.7255,0.01525,7.31,110.075,1.652,1.2615,2.6285,5.78725,0.65,0.00925,7.46,81.15,1.875421689,1.572094166,3.151177073,6.398088627,0.675770983,0.011635096,7.415847823,93.4809707
"Spain","Central Pyrenees","Cuello Arenas","46","1",2013-07-14,14,7,2013,0.390731128,1.83,1.635,1.995,3.962,0.586,0.029,8.32,86.7,0.279,0.186,0.574,1.531,0.5,0.031,8.76,87.1,0.612485163,0.497553837,0.879533473,2.053696603,0.518491118,0.030569974,8.66539428,87.0139948
"Spain","Central Pyrenees","Cuello Arenas","46","2",2013-07-14,14,7,2013,0.390731128,1.344,1.439,1.161,3.047,0.585,0.017,8.43,57.7,0.615,0.416,0.914,1.831,0.536,0.022,8.83,49.9,0.669681561,0.492734207,0.932527223,1.922210944,0.539675441,0.021624955,8.7999964,50.4850702
"Spain","Central Pyrenees","Cuello Arenas","46","3",2013-07-14,14,7,2013,0.390731128,1.216,1.33,1.773,2.433,0.49,0.014,8.42,50.9,0.701,0.352,0.799,1.959,0.563,0.017,8.6,54.6,0.80658015,0.55249978,0.99867974,2.05617474,0.54803427,0.01638497,8.5630982,53.841463
"Spain","Central Pyrenees","Cuello Arenas","46","4",2013-07-14,14,7,2013,0.390731128,1.238,1.07,1.348,2.535,0.598,0.017,8.44,62.5,0.696,0.516,0.794,1.906,0.386,0.018,8.79,55.7,0.744784336,0.565864432,0.843864432,1.962615032,0.405081696,0.017909992,8.7584972,56.3120544
"Spain","Central Pyrenees","Cuello Arenas","46","5",2013-07-14,14,7,2013,0.390731128,1.407,1.3685,1.56925,2.99425,0.56475,0.01925,8.4025,64.45,0.57275,0.3675,0.77025,1.80675,0.49625,0.022,8.745,61.825,0.708382803,0.527163064,0.913651217,1.99867433,0.502820631,0.021622473,8.69674652,61.9131456
"Spain","Central Pyrenees","La Esmoladera","47","1",2013-07-10,10,7,2013,0.706772729,1.907,1.64,2.869,5.754,0.656,0.017,7.58,91.3,1.451,0.967,1.957,3.645,0.535,0.015,7.97,52.5,1.555886384,1.121799422,2.166772768,4.130099526,0.562831694,0.015460028,7.88029454,61.4245432
"Spain","Central Pyrenees","La Esmoladera","47","2",2013-07-10,10,7,2013,0.706772729,2.067,2.713,3.672,6.84,0.612,0.014,7.43,76.6,1.795,1.226,2.051,3.212,0.471,0.014,7.66,46.8,1.89156408,1.753907305,2.626479315,4.49999442,0.521057115,0.014,7.57834655,57.379447
"Spain","Central Pyrenees","La Esmoladera","47","3",2013-07-10,10,7,2013,0.706772729,2.133,2.127,3.04,6.149,0.57,0.015,7.41,88.6,1.183,0.699,2.004,4.582,0.548,0.012,7.9,56.3,1.3302614,0.920357136,2.164592432,4.824903804,0.551410264,0.012465036,7.82404412,61.3068876
"Spain","Central Pyrenees","La Esmoladera","47","4",2013-07-10,10,7,2013,0.706772729,1.453,2.331,2.963,3.768,0.74,0.014,7.85,68.3,1.314,1.27,1.967,3.778,0.596,0.011,7.72,58.8,1.335547502,1.434474098,2.121397928,3.77644982,0.618322592,0.011465054,7.74015234,60.272671
"Spain","Central Pyrenees","La Esmoladera","47","5",2013-07-10,10,7,2013,0.706772729,1.89,2.20275,3.136,5.62775,0.6445,0.015,7.5675,81.2,1.43575,1.0405,1.99475,3.80425,0.5375,0.013,7.8125,53.6,1.528314842,1.30763449,2.269810611,4.307861893,0.563405416,0.01334753,7.755709388,60.0958872
"Spain","Central Pyrenees","La Esmoladera","48","1",2013-07-10,10,7,2013,0.662146888,1.562,1.314,2.808,4.017,0.677,0.014,7.7,74.2,1.617,1.335,2.684,4.147,0.882,0.012,7.84,54.3,1.60737434,1.331324748,2.705701488,4.12424844,0.84612254,0.012350024,7.81549832,57.7827388
"Spain","Central Pyrenees","La Esmoladera","48","2",2013-07-10,10,7,2013,0.662146888,1.637,1.561,1.73,3.756,0.97,0.011,7.99,63.9,0.993,0.829,1.688,3.355,0.854,0.008,7.65,49.5,1.067065796,0.913186588,1.692830378,3.401118609,0.867341044,0.008345027,7.68910306,51.1561296
"Spain","Central Pyrenees","La Esmoladera","48","3",2013-07-10,10,7,2013,0.662146888,2.023,2.676,1.805,6.319,0.725,0.023,7.53,129,2.024,2.201,4.968,7.747,0.827,0.022,7.49,94,2.023734988,2.3268807,4.129767044,7.368562864,0.799968776,0.022265012,7.50060048,103.27542
"Spain","Central Pyrenees","La Esmoladera","48","4",2013-07-10,10,7,2013,0.662146888,0.827,0.611,1.733,3.437,0.923,0.01,7.99,59.9,1.912,1.646,2.702,4.854,0.692,0.018,7.44,72.5,1.727542405,1.470042755,2.537263217,4.613100081,0.731271617,0.016639944,7.53350385,70.3579118
"Spain","Central Pyrenees","La Esmoladera","48","5",2013-07-10,10,7,2013,0.662146888,1.51225,1.5405,2.019,4.38225,0.82375,0.0145,7.8025,81.75,1.6365,1.50275,3.0105,5.02575,0.81375,0.015,7.605,67.575,1.606429382,1.510358698,2.766390532,4.876757499,0.811175994,0.014900002,7.634676428,70.64305005
"Spain","Central Pyrenees","La Esmoladera","49","1",2013-07-10,10,7,2013,0.731854786,1.713,1.544,2.472,3.524,0.71,0.026,8.13,69.9,0.833,0.403,1.223,2.764,0.602,0.023,8.27,61.2,0.95180616,0.557042987,1.391623743,2.86660532,0.616580756,0.023405021,8.25109902,62.3745609
"Spain","Central Pyrenees","La Esmoladera","49","2",2013-07-10,10,7,2013,0.731854786,1.937,0.32,2.458,4.064,0.785,0.015,7.55,75.9,0.995,0.532,1.266,2.737,0.756,0.024,8.17,57.4,1.122178478,0.503378092,1.426930728,2.916156943,0.759915261,0.022784919,8.08629442,59.8976665
"Spain","Central Pyrenees","La Esmoladera","49","3",2013-07-10,10,7,2013,0.731854786,2.649,2.64,3.856,4.558,0.635,0.026,7.8,106.6,0.484,0.303,1.16,1.6,0.572,0.024,7.94,50.3,0.884566135,0.735389403,1.658811224,2.147286202,0.583656197,0.024370038,7.91409734,60.7165697
"Spain","Central Pyrenees","La Esmoladera","49","4",2013-07-10,10,7,2013,0.731854786,2.134,2.65,2.84,6.473,0.664,0.024,7.54,85.8,0.904,1.08,0.973,2.436,0.643,0.014,8.37,48.9,1.07006353,1.29196727,1.225065537,2.981039407,0.645835231,0.01535011,8.25794087,53.8819059
"Spain","Central Pyrenees","La Esmoladera","49","5",2013-07-10,10,7,2013,0.731854786,2.10825,1.7885,2.9065,4.65475,0.6985,0.02275,7.755,84.55,0.804,0.5795,1.1555,2.38425,0.64325,0.02125,8.1875,54.45,1.007153576,0.771944438,1.425607808,2.727771968,0.651496861,0.021477522,8.127357913,59.21767575
"Spain","Central Pyrenees","La Fueva","50","1",2013-07-11,11,7,2013,0.35836795,4.796,4.098,9.707,18.001,1.205,0.03,7.44,126.8,2.571,2.175,4.471,9.28,0.879,0.028,7.37,80.1,3.049399475,2.588466153,5.596797596,11.15511093,0.949093586,0.028430022,7.38505077,90.1410137
"Spain","Central Pyrenees","La Fueva","50","2",2013-07-11,11,7,2013,0.35836795,2.482,2.22,3.966,6.797,0.704,0.014,7.18,74.5,1.289,0.879,2.188,4.665,0.492,0.018,8.4,56,1.957101474,1.629984138,3.183712004,5.858958376,0.610723816,0.015759928,7.71677804,66.360333
"Spain","Central Pyrenees","La Fueva","50","3",2013-07-11,11,7,2013,0.35836795,2.466,1.036,2.711,5.265,0.637,0.011,7.33,64.4,1.196,0.738,2.23,4.725,0.587,0.013,7.49,42,1.56431905,0.82442447,2.369497215,4.8816081,0.60150075,0.01241997,7.4435976,48.496336
"Spain","Central Pyrenees","La Fueva","50","4",2013-07-11,11,7,2013,0.35836795,1.921,1.243,2.932,6.051,0.699,0.01,7.1,57.4,1.251,0.722,2.186,4.739,0.604,0.014,7.44,40.3,1.4721134,0.89394042,2.43219492,5.17198624,0.6353519,0.01267992,7.3277932,45.943342
"Spain","Central Pyrenees","La Fueva","50","5",2013-07-11,11,7,2013,0.35836795,2.91625,2.14925,4.829,9.0285,0.81125,0.01625,7.2625,80.775,1.57675,1.1285,2.76875,5.85225,0.6405,0.01825,7.675,54.6,2.01073335,1.484203795,3.395550434,6.766915912,0.699167513,0.01732246,7.468304903,62.73525618
"Spain","Central Pyrenees","Punta Estiva","51","1",2013-07-12,12,7,2013,0.670063285,2.848,1.366,3.174,7.134,0.808,0.017,7.48,71.7,1.789,1.112,2.801,6.767,0.866,0.011,7.6,63.1,2.048466649,1.174232794,2.892389103,6.856919037,0.851789362,0.012470066,7.57059868,65.2070946
"Spain","Central Pyrenees","Punta Estiva","51","2",2013-07-12,12,7,2013,0.670063285,2.244,1.238,3.185,7.569,0.879,0.019,7.29,88.7,1.792,0.913,2.702,5.41,0.663,0.008,7.77,83.5,2.09936452,1.13400325,3.03044483,6.87814159,0.80988216,0.01548011,7.4435952,87.036052
"Spain","Central Pyrenees","Punta Estiva","51","3",2013-07-12,12,7,2013,0.670063285,2.137,1.796,3.514,7.59,0.796,0.017,7.42,105.8,1.534,1.147,2.905,6.884,0.836,0.009,7.84,86.2,1.636514221,1.257334543,3.008534263,7.004024942,0.82919972,0.010360056,7.76859706,89.5321372
"Spain","Central Pyrenees","Punta Estiva","51","4",2013-07-12,12,7,2013,0.670063285,2.005,1.126,2.921,6.614,0.837,0.015,7.53,77.5,1.324,0.734,2.473,6.118,0.774,0.015,7.79,67.5,1.49766181,0.83396392,2.58724448,6.24448496,0.79006563,0.015,7.7236974,70.0501
"Spain","Central Pyrenees","Punta Estiva","51","5",2013-07-12,12,7,2013,0.670063285,2.3085,1.3815,3.1985,7.22675,0.83,0.017,7.43,85.925,1.60975,0.9765,2.72025,6.29475,0.78475,0.01075,7.75,75.075,1.8205018,1.099883627,2.879653169,6.745892632,0.820234218,0.013327558,7.626622085,77.95634595
"Spain","Central Pyrenees","Punta Estiva","52","1",2013-07-12,12,7,2013,0.726905328,2.281,0.858,2.554,5.612,0.544,0.019,7.43,55.9,1.461,0.543,1.796,4.135,0.523,0.028,7.91,68.4,1.6291082,0.60757815,1.95139758,4.43779977,0.52730521,0.02615491,7.8115952,65.837375
"Spain","Central Pyrenees","Punta Estiva","52","2",2013-07-12,12,7,2013,0.726905328,2.878,2.866,4.178,6.408,0.67,0.031,7.36,93.9,1.439,0.656,1.789,4.154,0.628,0.018,8,46.9,1.618895146,0.93228094,2.087658446,4.435781556,0.633250588,0.019625182,7.91999104,52.775658
"Spain","Central Pyrenees","Punta Estiva","52","3",2013-07-12,12,7,2013,0.726905328,2.807,2.006,4.729,8.261,0.672,0.021,7.38,84.7,1.966,1.115,2.889,5.816,0.62,0.015,7.8,72.4,2.197288456,1.360039256,3.39502944,6.48841412,0.634300832,0.016650096,7.68449328,75.7826968
"Spain","Central Pyrenees","Punta Estiva","52","4",2013-07-12,12,7,2013,0.726905328,2.055,1.769,3.782,6.813,0.742,0.016,7.45,70,2.176,1.052,2.768,5.612,0.594,0.015,7.43,60.3,2.150587943,1.202582189,2.980957238,5.864230417,0.625082516,0.015210017,7.43420034,62.3371649
"Spain","Central Pyrenees","Punta Estiva","52","5",2013-07-12,12,7,2013,0.726905328,2.50525,1.87475,3.81075,6.7735,0.657,0.02175,7.405,76.125,1.7605,0.8415,2.3105,4.92925,0.59125,0.019,7.785,62,1.898969936,1.025620134,2.603760676,5.306556466,0.604984787,0.019410051,7.712569965,64.18322368
"Spain","Central Pyrenees","Pueyo de Mondiceto","53","1",2013-07-13,13,7,2013,0.835534816,1.86,1.05,1.741,4.136,0.802,0.017,8.4,57.6,1.204,0.575,1.634,3.965,0.744,0.028,7.95,68,1.272881312,0.62487595,1.645235214,3.982955342,0.750090116,0.026844978,7.9972509,66.9079792
"Spain","Central Pyrenees","Pueyo de Mondiceto","53","2",2013-07-13,13,7,2013,0.835534816,2.772,2.281,2.698,4.806,0.65,0.024,8.09,82.4,0.263,0.131,1.086,2.104,0.566,0.06,8.45,76.5,0.463732545,0.30301075,1.21496806,2.32017351,0.57272042,0.05711982,8.4211982,76.9720295
"Spain","Central Pyrenees","Pueyo de Mondiceto","53","3",2013-07-13,13,7,2013,0.835534816,1.523,1.134,1.416,3.542,0.761,0.016,8.03,62.9,0.916,0.467,1.225,2.774,0.688,0.032,8.38,62.5,1.010086214,0.570386334,1.254605382,2.893041536,0.699315146,0.029519968,8.3257493,62.5620008
"Spain","Central Pyrenees","Pueyo de Mondiceto","53","4",2013-07-13,13,7,2013,0.835534816,2.112,1.813,2.429,4.031,0.724,0.018,8.13,63.7,0.401,0.146,0.927,2.11,0.723,0.029,8.7,45.2,0.674763422,0.412723334,1.167323004,2.417363842,0.723160002,0.027239978,8.60879886,48.160037
"Spain","Central Pyrenees","Pueyo de Mondiceto","53","5",2013-07-13,13,7,2013,0.835534816,2.06675,1.5695,2.071,4.12875,0.73425,0.01875,8.1625,66.65,0.696,0.32975,1.218,2.73825,0.68025,0.03725,8.37,63.05,0.855365873,0.477749092,1.320532915,2.903383558,0.686321421,0.035181186,8.338249315,63.65051163
"Spain","Central Pyrenees","Pueyo de Mondiceto","54","1",2013-07-13,13,7,2013,0.821948855,2.805,1.883,3.716,5.96,0.781,0.015,7.87,103.8,1.12,0.535,1.556,3.384,0.478,0.02,8.41,58.6,1.414883425,0.77090674,1.9340108,3.83481288,0.531026515,0.019124975,8.3154973,66.510226
"Spain","Central Pyrenees","Pueyo de Mondiceto","54","2",2013-07-13,13,7,2013,0.821948855,2.795,2.883,3.329,5.159,0.713,0.03,7.88,85.8,1.968,2.187,3.335,6.726,0.697,0.018,8.17,69.4,2.170622443,2.357526264,3.333529946,6.342070897,0.700920144,0.020940108,8.09894739,73.4181476
"Spain","Central Pyrenees","Pueyo de Mondiceto","54","3",2013-07-13,13,7,2013,0.821948855,1.365,0.704,1.812,2.67,0.538,0.014,8.06,46.4,0.698,0.4,1.177,2.918,0.732,0.018,8.63,50.4,0.81139667,0.45168304,1.28495635,2.87583752,0.69901806,0.01731996,8.5330943,49.71996
"Spain","Central Pyrenees","Pueyo de Mondiceto","54","4",2013-07-13,13,7,2013,0.821948855,2.404,2.324,2.411,3.83,0.696,0.034,7.86,93.3,1.021,0.645,1.652,3.051,0.849,0.015,8.38,58.6,1.352932447,1.047975111,1.834166831,3.237967011,0.812278623,0.019560171,8.25519532,66.9283123
"Spain","Central Pyrenees","Pueyo de Mondiceto","54","5",2013-07-13,13,7,2013,0.821948855,2.34225,1.9485,2.817,4.40475,0.682,0.02325,7.9175,82.325,1.20175,0.94175,1.93,4.01975,0.689,0.01775,8.3975,59.25,1.437458746,1.157022789,2.096665982,4.072672077,0.685810836,0.019236304,8.300683578,64.14416148
"Spain","Central Pyrenees","Pueyo de Mondiceto","55","1",2013-07-13,13,7,2013,0.515038075,2.99,2.707,3.787,4.995,0.68,0.025,7.82,152.3,0.72,0.399,0.921,2.848,0.541,0.011,8.34,55.5,1.15132724,0.837547696,1.465574392,3.255955764,0.567411668,0.013660168,8.24119376,73.8931616
"Spain","Central Pyrenees","Pueyo de Mondiceto","55","2",2013-07-13,13,7,2013,0.515038075,1.827,0.755,1.808,2.246,0.582,0.015,8.28,66.2,0.747,0.248,0.87,1.688,0.548,0.011,8.39,57.7,1.02780756,0.379823549,1.113886566,1.833083906,0.556840238,0.012040028,8.36139923,59.9100595
"Spain","Central Pyrenees","Pueyo de Mondiceto","55","3",2013-07-13,13,7,2013,0.515038075,1.773,1.468,2.619,3.192,0.662,0.011,8.17,77.7,1.143,0.416,1.365,2.57,0.764,0.013,8.31,58.5,1.24065504,0.579068416,1.559380032,2.666414976,0.748189184,0.012689984,8.28829888,61.4761536
"Spain","Central Pyrenees","Pueyo de Mondiceto","55","4",2013-07-13,13,7,2013,0.515038075,0.968,0.388,1.375,2.229,0.622,0.009,8.34,70.2,1.373,0.461,1.499,2.363,0.618,0.01,8.25,59.4,1.215046355,0.432529343,1.450638884,2.310738794,0.619560036,0.009609991,8.28510081,63.6120972
"Spain","Central Pyrenees","Pueyo de Mondiceto","55","5",2013-07-13,13,7,2013,0.515038075,1.8895,1.3295,2.39725,3.1655,0.6365,0.015,8.1525,91.6,0.99575,0.381,1.16375,2.36725,0.61775,0.01125,8.3225,57.775,1.158709049,0.557242251,1.397369969,2.51654836,0.623000282,0.012000043,8.29399817,64.72286798
"Spain","Central Pyrenees","La Pedricadora","56","1",2013-07-15,15,7,2013,0.4868922,2.363,3.009,3.766,5.349,0.514,0.026,7.98,124.5,0.994,0.542,1.302,2.642,0.459,0.009,8.39,58.8,1.096687321,0.727047203,1.486822176,2.845049363,0.463125495,0.010275153,8.35924631,63.7280913
"Spain","Central Pyrenees","La Pedricadora","56","2",2013-07-15,15,7,2013,0.4868922,2.467,1.862,2.91,4.202,0.482,0.013,7.88,79.1,1.246,0.844,1.883,3.204,0.475,0.01,8.35,59.3,1.484113315,1.04252527,2.083280405,3.39862497,0.476365105,0.010585045,8.25834295,63.161297
"Spain","Central Pyrenees","La Pedricadora","56","3",2013-07-15,15,7,2013,0.4868922,2.496,1.775,2.351,3.51,0.474,0.021,8.08,87.9,2.167,1.698,1.834,2.596,0.47,0.012,8.19,69.4,2.206484935,1.707241155,1.896047755,2.70569371,0.47048006,0.013080135,8.17679835,71.6202775
"Spain","Central Pyrenees","La Pedricadora","56","4",2013-07-15,15,7,2013,0.4868922,2.806,2.146,3.299,4.083,0.501,0.016,7.89,91.6,1.4569,0.568,1.028,1.603,0.438,0.015,8.46,53.3,0.112270866,0.631137358,1.118864981,1.70222728,0.440520693,0.015040011,8.43719373,54.8324213
"Spain","Central Pyrenees","La Pedricadora","56","5",2013-07-15,15,7,2013,0.4868922,2.533,2.198,3.0815,4.286,0.49275,0.019,7.9575,95.775,1.46598,0.913,1.51175,2.51125,0.4605,0.0115,8.3475,60.2,1.224889109,1.026987747,1.646253829,2.662898831,0.462622838,0.012245086,8.307895335,63.33552178
"Spain","Central Pyrenees","Güerdios","57","1",2013-07-15,15,7,2013,0.584015775,2.473,2.008,2.777,4.055,0.554,0.02,7.68,90.2,0.749,0.5,1.057,1.767,0.498,0.032,8.43,59.7,1.188632068,0.884550556,1.49561204,2.350456016,0.512280392,0.028939916,8.23874475,67.4777135
"Spain","Central Pyrenees","Güerdios","57","2",2013-07-15,15,7,2013,0.584015775,2.009,1.946,3.007,4.545,0.634,0.023,7.83,107.9,0.923,0.646,1.188,1.819,0.531,0.027,8.26,69,1.189077602,0.9645091,1.633667733,2.486889082,0.556235721,0.026019972,8.15464699,78.5307723
"Spain","Central Pyrenees","Güerdios","57","3",2013-07-15,15,7,2013,0.584015775,2.039,1.239,2.415,3.471,0.524,0.018,7.99,94.7,0.607,0.254,1.018,1.724,0.518,0.033,8.16,66.6,0.993650024,0.519956895,1.395199779,2.195702229,0.519620042,0.028949895,8.11409881,74.1871967
"Spain","Central Pyrenees","Güerdios","57","4",2013-07-15,15,7,2013,0.584015775,2.205,1.821,2.443,3.183,0.5,0.044,7.6,99.7,0.942,0.61,1.195,1.942,0.497,0.02,8.51,58.2,1.200925104,0.858264688,1.450849984,2.196414928,0.497615024,0.024920192,8.32344272,66.707832
"Spain","Central Pyrenees","Güerdios","57","5",2013-07-15,15,7,2013,0.584015775,2.1815,1.7535,2.6605,3.8135,0.553,0.02625,7.775,98.125,0.80525,0.5025,1.1145,1.813,0.511,0.028,8.34,63.375,1.1430712,0.80682031,1.493832384,2.307365564,0.521437795,0.027207494,8.207733318,71.72587863
"Spain","Central Pyrenees","La Cuta","58","1",2013-07-15,15,7,2013,0.726905328,2.693,2.541,3.184,5.014,0.434,0.054,7.22,64.5,1.99,0.786,2.076,3.612,0.424,0.021,7.83,46.6,2.183334139,1.268647815,2.380714404,3.997568226,0.42675013,0.030075429,7.66224207,51.5227327
"Spain","Central Pyrenees","La Cuta","58","2",2013-07-16,16,7,2013,0.726905328,2.179,1.768,2.323,4.375,0.498,0.035,7.68,37.4,1.225,0.946,1.54,2.821,0.48,0.043,7.97,39.6,1.444430494,1.135069042,1.720098613,3.178437094,0.484140198,0.041159912,7.90329681,39.0939758
"Spain","Central Pyrenees","La Cuta","58","3",2013-07-16,16,7,2013,0.726905328,3.136,2.553,4.201,5.427,0.622,0.038,6.73,63,2.331,1.129,2.851,4.536,0.632,0.031,7.49,39.7,2.71338627,1.805419936,3.4922689,4.959237474,0.62724986,0.034325098,7.12898936,50.7678262
"Spain","Central Pyrenees","La Cuta","58","4",2013-07-16,16,7,2013,0.726905328,2.452,2.656,3.706,5.777,0.661,0.046,6.97,91,1.843,0.928,2.421,4.266,0.567,0.044,7.33,40.6,2.159684872,1.826573824,3.08921028,5.051732088,0.615880752,0.045040016,7.14279712,66.8084032
"Spain","Central Pyrenees","La Cuta","58","5",2013-07-16,16,7,2013,0.726905328,2.615,2.3795,3.3535,5.14825,0.55375,0.04325,7.15,63.975,1.84725,0.94725,2.222,3.80875,0.52575,0.03475,7.655,41.625,2.125208944,1.508927654,2.670573049,4.296743721,0.538505235,0.037650114,7.45933134,52.04823448
"Spain","Central Pyrenees","Puerto de Bujaruelo","59","1",2013-07-17,17,7,2013,0.241921896,1.782,0.625,2.171,2.44,0.368,0.031,7.88,55.5,1.926,0.794,2.02,2.455,0.469,0.02,7.9,57.9,1.917358848,0.783858648,2.029061208,2.45409988,0.462939192,0.020660088,7.89879984,57.7559808
"Spain","Central Pyrenees","Puerto de Bujaruelo","59","2",2013-07-17,17,7,2013,0.241921896,0.556,0.111,0.567,0.677,0.224,0.007,8.45,43,0.703,0.209,0.683,0.704,0.199,0.031,8.3,38.8,0.702998089,0.208998726,0.682998492,0.703999649,0.199000325,0.030999688,8.30000195,38.8000546
"Spain","Central Pyrenees","Puerto de Bujaruelo","59","3",2013-07-17,17,7,2013,0.241921896,1.119,0.97,1.749,2.716,0.467,0.033,8.2,54.6,1.097,0.271,1.548,2.65,0.61,0.036,8.15,49.7,1.097880176,0.298965592,1.556041608,2.652640528,0.604278856,0.035879976,8.1520004,49.8960392
"Spain","Central Pyrenees","Puerto de Bujaruelo","59","4",2013-07-17,17,7,2013,0.241921896,1.025,1.318,1.103,2.025,0.309,0.031,8.27,54.4,0.932,0.237,0.934,1.278,0.353,0.02,8.19,34.7,0.942695372,0.361319324,0.953435676,1.363907988,0.347939824,0.021265044,8.19920032,36.9655788
"Spain","Central Pyrenees","Puerto de Bujaruelo","59","5",2013-07-17,17,7,2013,0.241921896,1.1205,0.756,1.3975,1.9645,0.342,0.0255,8.2,51.875,1.1645,0.37775,1.29625,1.77175,0.40775,0.02675,8.135,45.275,1.165233121,0.413285573,1.305384246,1.793662011,0.403539549,0.027201199,8.137500628,45.85441335
"Spain","Central Pyrenees","Cuello Gordo","60","1",2014-07-01,1,7,2014,0.547270085,1.007,1.69,3.312,2.911,0.454,0.016,7.78,177.1,0.915,0.643,3.136,2.723,0.437,0.008,8.03,200.2,0.93892046,0.915225235,3.18176088,2.77188094,0.441420085,0.01008004,7.96499875,194.1938845
"Spain","Central Pyrenees","Cuello Gordo","60","2",2014-07-01,1,7,2014,0.547270085,2.067,2.005,3.711,2.779,0.432,0.011,7.65,157.5,0.72,0.406,2.37,2.803,0.492,0.003,8.04,186.8,1.151054817,0.917697589,2.799134751,2.795319736,0.47279934,0.005560088,7.91519571,177.4236777
"Spain","Central Pyrenees","Cuello Gordo","60","3",2014-07-01,1,7,2014,0.547270085,1.527,1.231,3.059,2.625,0.456,0.01,7.89,132.9,0.722,0.403,1.624,2.76,0.538,0.007,8.08,156.4,0.96350966,0.651409936,2.05451722,2.71949838,0.513399016,0.007900036,8.02299772,149.349718
"Spain","Central Pyrenees","Cuello Gordo","60","4",2014-07-01,1,7,2014,0.547270085,1.462,1.182,2.455,3.043,0.439,0.01,7.8,129.4,0.87,0.199,1.991,2.656,0.49,0.009,8.1,145.2,1.023928288,0.454593762,2.111646496,2.756625418,0.476739286,0.009260014,8.0219958,141.0917788
"Spain","Central Pyrenees","Cuello Gordo","60","5",2014-07-01,1,7,2014,0.547270085,1.51575,1.527,3.13425,2.8395,0.44525,0.01175,7.78,149.225,0.80675,0.41275,2.28025,2.7355,0.48925,0.00675,8.0625,172.15,1.019353306,0.734731631,2.536764837,2.760831119,0.476089432,0.008200045,7.981296995,165.5147648
"Spain","Central Pyrenees","Cuello Gordo","61","1",2014-07-03,3,7,2014,0.651275352,1.347,0.674,1.342,1.84,0.473,0.007,7.91,139,0.524,0.223,1.525,1.715,0.446,0.01,8.16,96.9,0.73799646,0.34026902,1.47741634,1.7475025,0.45302054,0.00921994,8.094995,107.846842
"Spain","Central Pyrenees","Cuello Gordo","61","2",2014-07-03,3,7,2014,0.651275352,1.063,0.5,1.854,1.935,0.459,0.01,7.99,135.8,0.684,0.272,1.785,1.977,0.541,0.007,7.71,98,0.737065685,0.30392342,1.794661035,1.97111937,0.52951877,0.007420045,7.7492042,103.292567
"Spain","Central Pyrenees","Cuello Gordo","61","3",2014-07-03,3,7,2014,0.651275352,1.907,2.14,3.754,3.041,0.571,0.016,7.72,165.7,0.632,0.269,1.616,2.405,0.573,0.007,8.03,106.3,1.16752295,1.054853678,2.513998484,2.672131448,0.572159964,0.010780162,7.89979442,131.2490692
